,runID,module,name,vectime,vecvalue,interpolationmode,recordingmode,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset
0,Apps-0-20250107-00:52:00-682654,TimeSyncUEUE.SwitchS1.gptp,"timeDelay:vector:crop(t1=5, t2=100)",[ 5.00817378  5.13139624  5.25983822  5.38018163  5.50755272  5.63144094  5.75768903  5.88065386  6.0050569   6.13155384  6.25640831  6.38269125  6.50578231  6.63037711  6.75681493  6.88217194  7.00707928  7.13180381  7.25589665  7.3818335   7.51053391  7.63169797  7.7567103   7.88235438  8.00596783  8.13036126  8.25705803  8.38251435  8.50548035  8.63087148  8.76073232  8.88469981  9.00700095  9.13155653  9.25645539  9.38196866  9.51127729  9.63479584  9.7579243   9.88508511 10.00688829 10.13007152 10.25679665 10.38136726 10.51148302 10.6322987  10.75502486 10.88149238 11.00961791 11.13499737 11.25550252 11.38026215 11.5093061  11.63150918 11.755515   11.8854554  12.00725632 12.13610294 12.25601181 12.38030714 12.50727702 12.63162404 12.75751434 12.88592702 13.0115197  13.13037357 13.25592947 13.38027357 13.50580353 13.63064531 13.75956732 13.8852783  14.00574554 14.13011622 14.25792828 14.38671288 14.5112378  14.63240958 14.75616442 14.88473927 15.00542828 15.13208653 15.25773176 15.38314336 15.50751128 15.63643694 15.76091232 15.88005657 16.00543438 16.13115618 16.25568755 16.38247638 16.50553227 16.63012321 16.75774108 16.8875575  17.00529488 17.13493054 17.25643451 17.38056702 17.5051792  17.63129679 17.75496409 17.88176695 18.00479573 18.13238654 18.26101453 18.38080231 18.50612546 18.63073318 18.75511964 18.88234764 19.00624597 19.13486631 19.25656156 19.38584155 19.50504205 19.63118578 19.75529576 19.88238324 20.00985642 20.13656506 20.26017307 20.38255695 20.50630405 20.63229347 20.76053237 20.88437098 21.0052778  21.13125858 21.25728677 21.3826275  21.50679755 21.63545349 21.7554535  21.88121355 22.00535925 22.13208018 22.26152922 22.38206034 22.50534148 22.63319176 22.75671325 22.88233415 23.01012441 23.13290296 23.25991532 23.38227476 23.50688298 23.63093915 23.75671986 23.88556917 24.01074945 24.13680263 24.25995823 24.38225002 24.51047193 24.63007683 24.75741063 24.88512063 25.00789392 25.13239773 25.2600034  25.3851628  25.50625304 25.63159438 25.75727327 25.88492869 26.0054578  26.13101104 26.2561663  26.38614617 26.50764896 26.63178964 26.75510757 26.88797229 27.00783637 27.13060384 27.26104488 27.38149805 27.51162875 27.63015706 27.75939803 27.88056749 28.00719989 28.1318351  28.25521456 28.3850783  28.50972386 28.63131367 28.76255915 28.88135706 29.00597586 29.13108569 29.25633206 29.38208384 29.50965665 29.63705813 29.75577149 29.88175138 30.00625491 30.13237459 30.25601408 30.38082269 30.50534981 30.63514653 30.75515432 30.88072728 31.01179809 31.13031941 31.25760578 31.3850258  31.50547736 31.63455658 31.76018385 31.88206134 32.01061781 32.13260795 32.25545333 32.38573694 32.50723108 32.63210251 32.75663142 32.88053528 33.00721126 33.13079337 33.25968485 33.3853683  33.50542547 33.63106679 33.75930017 33.88456349 34.00590174 34.13155695 34.25661973 34.38571488 34.51139975 34.6312357  34.76025384 34.88144517 35.00801564 35.13200253 35.26100479 35.38005258 35.50689173 35.63532468 35.75546549 35.88309114 36.00720661 36.13657973 36.2606382  36.38034272 36.5061748  36.63230321 36.7558924  36.88027153 37.00727419 37.13218542 37.25741073 37.38025731 37.50709096 37.63071202 37.75827823 37.88093199 38.01080664 38.13536851 38.26082738 38.38043411 38.50555593 38.6315384  38.75656684 38.88048644 39.00606312 39.13276216 39.25576667 39.3813671  39.50766252 39.63557747 39.75623144 39.88240338 40.00957896 40.13576847 40.26085207 40.38182332 40.5068795  40.63018862 40.75830118 40.88079035 41.00744127 41.13255295 41.2570665  41.38514255 41.5075209  41.6305978  41.75624217 41.88611684 42.00655029 42.13099368 42.25650297 42.38102191 42.50717361 42.6304958  42.75726473 42.88261799 43.00508881 43.13138135 43.25591869 43.38217651 43.50613228 43.6307386  43.75621729 43.88608094 44.01192934 44.13131206 44.25575892 44.38048516 44.50742126 44.63005975 44.75711204 44.88016245 45.01075675 45.13593867 45.26161932 45.38019171 45.50609845 45.63211537 45.75514539 45.88032422 46.01103213 46.13596462 46.25725547 46.38024799 46.50655386 46.63210486 46.75594663 46.88029175 47.00502684 47.13090842 47.25757335 47.38036633 47.50934744 47.63237742 47.75592427 47.88195336 48.00700319 48.13001131 48.26184041 48.38205258 48.50595989 48.63036562 48.75767167 48.88120686 49.01077341 49.13258107 49.25638293 49.38599258 49.5063996  49.63088818 49.75572823 49.88565692],[0.00817378 0.00639624 0.00983822 0.00518163 0.00755272 0.00644094 0.00768903 0.00565386 0.0050569  0.00655384 0.00640831 0.00769125 0.00578231 0.00537711 0.00681493 0.00717194 0.00707928 0.00680381 0.00589665 0.0068335  0.01053391 0.00669797 0.0067103  0.00735438 0.00596783 0.00536126 0.00705803 0.00751435 0.00548035 0.00587148 0.01073232 0.00969981 0.00700095 0.00655653 0.00645539 0.00696866 0.01127729 0.00979584 0.0079243  0.01008511 0.00688829 0.00507152 0.00679665 0.00636726 0.01148302 0.0072987  0.00502486 0.00649238 0.00961791 0.00999737 0.00550252 0.00526215 0.0093061  0.00650918 0.005515   0.0104554  0.00725632 0.01110294 0.00601181 0.00530714 0.00727702 0.00662404 0.00751434 0.01092702 0.0115197  0.00537357 0.00592947 0.00527357 0.00580353 0.00564531 0.00956732 0.0102783  0.00574554 0.00511622 0.00792828 0.01171288 0.0112378  0.00740958 0.00616442 0.00973927 0.00542828 0.00708653 0.00773176 0.00814336 0.00751128 0.01143694 0.01091232 0.00505657 0.00543438 0.00615618 0.00568755 0.00747638 0.00553227 0.00512321 0.00774108 0.0125575  0.00529488 0.00993054 0.00643451 0.00556702 0.0051792  0.00629679 0.00496409 0.00676695 0.00479573 0.00738654 0.01101453 0.00580231 0.00612546 0.00573318 0.00511964 0.00734764 0.00624597 0.00986631 0.00656156 0.01084155 0.00504205 0.00618578 0.00529576 0.00738324 0.00985642 0.01156506 0.01017307 0.00755695 0.00630405 0.00729347 0.01053237 0.00937098 0.0052778  0.00625858 0.00728677 0.0076275  0.00679755 0.01045349 0.0054535  0.00621355 0.00535925 0.00708018 0.01152922 0.00706034 0.00534148 0.00819176 0.00671325 0.00733415 0.01012441 0.00790296 0.00991532 0.00727476 0.00688298 0.00593915 0.00671986 0.01056917 0.01074945 0.01180263 0.00995823 0.00725002 0.01047193 0.00507683 0.00741063 0.01012063 0.00789392 0.00739773 0.0100034  0.0101628  0.00625304 0.00659438 0.00727327 0.00992869 0.0054578  0.00601104 0.0061663  0.01114617 0.00764896 0.00678964 0.00510757 0.01297229 0.00783637 0.00560384 0.01104488 0.00649805 0.01162875 0.00515706 0.00939803 0.00556749 0.00719989 0.0068351  0.00521456 0.0100783  0.00972386 0.00631367 0.01255915 0.00635706 0.00597586 0.00608569 0.00633206 0.00708384 0.00965665 0.01205813 0.00577149 0.00675138 0.00625491 0.00737459 0.00601408 0.00582269 0.00534981 0.01014653 0.00515432 0.00572728 0.01179809 0.00531941 0.00760578 0.0100258  0.00547736 0.00955658 0.01018385 0.00706134 0.01061781 0.00760795 0.00545333 0.01073694 0.00723108 0.00710251 0.00663142 0.00553528 0.00721126 0.00579337 0.00968485 0.0103683  0.00542547 0.00606679 0.00930017 0.00956349 0.00590174 0.00655695 0.00661973 0.01071488 0.01139975 0.0062357  0.01025384 0.00644517 0.00801564 0.00700253 0.01100479 0.00505258 0.00689173 0.01032468 0.00546549 0.00809114 0.00720661 0.01157973 0.0106382  0.00534272 0.0061748  0.00730321 0.0058924  0.00527153 0.00727419 0.00718542 0.00741073 0.00525731 0.00709096 0.00571202 0.00827823 0.00593199 0.01080664 0.01036851 0.01082738 0.00543411 0.00555593 0.0065384  0.00656684 0.00548644 0.00606312 0.00776216 0.00576667 0.0063671  0.00766252 0.01057747 0.00623144 0.00740338 0.00957896 0.01076847 0.01085207 0.00682332 0.0068795  0.00518862 0.00830118 0.00579035 0.00744127 0.00755295 0.0070665  0.01014255 0.0075209  0.0055978  0.00624217 0.01111684 0.00655029 0.00599368 0.00650297 0.00602191 0.00717361 0.0054958  0.00726473 0.00761799 0.00508881 0.00638135 0.00591869 0.00717651 0.00613228 0.0057386  0.00621729 0.01108094 0.01192934 0.00631206 0.00575892 0.00548516 0.00742126 0.00505975 0.00711204 0.00516245 0.01075675 0.01093867 0.01161932 0.00519171 0.00609845 0.00711537 0.00514539 0.00532422 0.01103213 0.01096462 0.00725547 0.00524799 0.00655386 0.00710486 0.00594663 0.00529175 0.00502684 0.00590842 0.00757335 0.00536633 0.00934744 0.00737742 0.00592427 0.00695336 0.00700319 0.00501131 0.01184041 0.00705258 0.00595989 0.00536562 0.00767167 0.00620686 0.01077341 0.00758107 0.00638293 0.01099258 0.0063996  0.00588818 0.00572823 0.01065692],linear,vector,Apps,20250107-00:52:00,20250107-005200,Apps,omnetpp.ini,,,,,TimeSyncUEUE,682654,0,#0,results,0,0
1,Apps-0-20250107-00:52:00-682654,TimeSyncUEUE.SwitchS2.gptp,"timeDelay:vector:crop(t1=5, t2=100)",[ 5.00675655  5.13110857  5.26082793  5.38591591  5.50780386  5.6304833   5.7552961   5.88097715  6.00556439  6.13171693  6.26041051  6.38121223  6.5066283   6.63506984  6.76047223  6.87980345  7.00513053  7.13031101  7.25572016  7.38209167  7.507388    7.63069831  7.76052962  7.88205715  8.00979579  8.13022707  8.26117969  8.38179782  8.50616775  8.63555861  8.75682404  8.88172003  9.00584499  9.13232044  9.25810172  9.38108286  9.50570922  9.63146356  9.75695778  9.88871451 10.00726174 10.13149737 10.25555452 10.38029577 10.5055552  10.63455279 10.75960249 10.88033035 11.00605511 11.13149346 11.25511902 11.38200626 11.50822584 11.63165674 11.7563633  11.88209001 12.01290865 12.13045937 12.25637562 12.38233143 12.50620922 12.63242961 12.75713355 12.88610767 13.00521652 13.13130854 13.25581111 13.38119651 13.50684306 13.63160494 13.75648724 13.88024497 14.00488119 14.13198855 14.25964944 14.38118129 14.50532134 14.63037707 14.76067733 14.88044856 15.01121494 15.13185509 15.25639876 15.38200964 15.50975696 15.63134046 15.75515007 15.8808656  16.00805998 16.13251329 16.26084517 16.38265829 16.51188398 16.63086781 16.7611672  16.88512676 17.00669649 17.13081793 17.26045779 17.38250772 17.51017871 17.63439976 17.75632806 17.88569486 18.00680585 18.13200421 18.25556162 18.38480945 18.51155092 18.63251761 18.75536338 18.87994785 19.00622801 19.13132757 19.26117738 19.38164121 19.50641326 19.6362986  19.76053402 19.88095216 20.00661225 20.13200812 20.2552997  20.3814625  20.50741773 20.63607368 20.76105498 20.88078519 21.00812718 21.13138748 21.25621402 21.38007636 21.50995727 21.63228579 21.75582528 21.88500803 22.00592448 22.13118602 22.25725585 22.3847616  22.50958528 22.63696531 22.7580479  22.88109037 23.00515898 23.13067709 23.25972444 23.3820927  23.51041605 23.63060502 23.75964169 23.88159587 24.00710914 24.13152599 24.25980474 24.38638105 24.50695683 24.63464647 24.76074599 24.88541915 25.00538301 25.13538375 25.2571438  25.38036996 25.50640885 25.63134459 25.75596978 25.88038111 26.01032889 26.13414082 26.25540649 26.38093686 26.5058812  26.63169387 26.75689096 26.88560217 27.01086631 27.13079718 27.25983405 27.3829532  27.50524311 27.63140761 27.7557448  27.88598897 28.00528868 28.13197904 28.25515454 28.38438791 28.50504429 28.6316098  28.75561992 28.88701119 29.00615243 29.13019358 29.25630145 29.38357429 29.51144097 29.63218    29.7570055  29.88112572 30.00616072 30.13206877 30.25611665 30.38475671 30.50558406 30.63625018 30.75492516 30.88030645 31.007275   31.13081616 31.26002464 31.382351   31.51051178 31.63216963 31.75970997 31.88243882 32.00706509 32.13165109 32.2575107  32.38297008 32.50615157 32.63655022 32.75615903 32.88103678 33.01142233 33.13081721 33.26084846 33.38539009 33.50588224 33.63018899 33.75693076 33.88128974 34.00635355 34.13167998 34.25720419 34.38191222 34.5074061  34.63639511 34.76163574 34.88066692 35.00595111 35.13026407 35.25950286 35.380981   35.50819923 35.63455143 35.75797353 35.88034454 36.00584186 36.13135766 36.26094336 36.3811458  36.50595777 36.63052576 36.75717889 36.88130777 37.00638684 37.13032795 37.25762854 37.3799459  37.50521798 37.63217612 37.75487429 37.88536329 38.00634849 38.1300281  38.25536267 38.38221442 38.50727658 38.63583935 38.75494099 38.88436501 39.00507627 39.13174449 39.25778107 39.38509667 39.50827001 39.63302507 39.75576248 39.88013447 40.00749465 40.13094952 40.25810472 40.3828014  40.50650818 40.63110562 40.75519589 40.88665387 41.00705192 41.13093278 41.2551177  41.38056096 41.50623612 41.63070221 41.7550585  41.88437408 42.01002024 42.13264876 42.25931215 42.3802498  42.5072768  42.63007297 42.75684297 42.88204253 43.00769305 43.13054235 43.25653434 43.38186565 43.50501002 43.63034688 43.75706847 43.88024405 44.0072306  44.13202322 44.2551707  44.38471155 44.51160217 44.63154877 44.75594136 44.88032688 45.00722179 45.1325609  45.25553834 45.38563566 45.5063183  45.63049259 45.75572814 45.88021925 46.00693241 46.13124964 46.25557572 46.38203045 46.5059693  46.63052781 46.75606126 46.88248567 47.0064479  47.13169152 47.25997542 47.38008958 47.50528058 47.63121599 47.75927606 47.88475575 48.00968885 48.13032255 48.25629419 48.3809159  48.51011413 48.63144866 48.75649829 48.88055653 49.00677232 49.13546819 49.25561395 49.3805129  49.50592757 49.63079468 49.75595809 49.8806423 ],[0.00675655 0.00610857 0.01082793 0.01091591 0.00780386 0.0054833  0.0052961  0.00597715 0.00556439 0.00671693 0.01041051 0.00621223 0.0066283  0.01006984 0.01047223 0.00480345 0.00513053 0.00531101 0.00572016 0.00709167 0.007388   0.00569831 0.01052962 0.00705715 0.00979579 0.00522707 0.01117969 0.00679782 0.00616775 0.01055861 0.00682404 0.00672003 0.00584499 0.00732044 0.00810172 0.00608286 0.00570922 0.00646356 0.00695778 0.01371451 0.00726174 0.00649737 0.00555452 0.00529577 0.0055552  0.00955279 0.00960249 0.00533035 0.00605511 0.00649346 0.00511902 0.00700626 0.00822584 0.00665674 0.0063633  0.00709001 0.01290865 0.00545937 0.00637562 0.00733143 0.00620922 0.00742961 0.00713355 0.01110767 0.00521652 0.00630854 0.00581111 0.00619651 0.00684306 0.00660494 0.00648724 0.00524497 0.00488119 0.00698855 0.00964944 0.00618129 0.00532134 0.00537707 0.01067733 0.00544856 0.01121494 0.00685509 0.00639876 0.00700964 0.00975696 0.00634046 0.00515007 0.0058656  0.00805998 0.00751329 0.01084517 0.00765829 0.01188398 0.00586781 0.0111672  0.01012676 0.00669649 0.00581793 0.01045779 0.00750772 0.01017871 0.00939976 0.00632806 0.01069486 0.00680585 0.00700421 0.00556162 0.00980945 0.01155092 0.00751761 0.00536338 0.00494785 0.00622801 0.00632757 0.01117738 0.00664121 0.00641326 0.0112986  0.01053402 0.00595216 0.00661225 0.00700812 0.0052997  0.0064625  0.00741773 0.01107368 0.01105498 0.00578519 0.00812718 0.00638748 0.00621402 0.00507636 0.00995727 0.00728579 0.00582528 0.01000803 0.00592448 0.00618602 0.00725585 0.0097616  0.00958528 0.01196531 0.0080479  0.00609037 0.00515898 0.00567709 0.00972444 0.0070927  0.01041605 0.00560502 0.00964169 0.00659587 0.00710914 0.00652599 0.00980474 0.01138105 0.00695683 0.00964647 0.01074599 0.01041915 0.00538301 0.01038375 0.0071438  0.00536996 0.00640885 0.00634459 0.00596978 0.00538111 0.01032889 0.00914082 0.00540649 0.00593686 0.0058812  0.00669387 0.00689096 0.01060217 0.01086631 0.00579718 0.00983405 0.0079532  0.00524311 0.00640761 0.0057448  0.01098897 0.00528868 0.00697904 0.00515454 0.00938791 0.00504429 0.0066098  0.00561992 0.01201119 0.00615243 0.00519358 0.00630145 0.00857429 0.01144097 0.00718    0.0070055  0.00612572 0.00616072 0.00706877 0.00611665 0.00975671 0.00558406 0.01125018 0.00492516 0.00530645 0.007275   0.00581616 0.01002464 0.007351   0.01051178 0.00716963 0.00970997 0.00743882 0.00706509 0.00665109 0.0075107  0.00797008 0.00615157 0.01155022 0.00615903 0.00603678 0.01142233 0.00581721 0.01084846 0.01039009 0.00588224 0.00518899 0.00693076 0.00628974 0.00635355 0.00667998 0.00720419 0.00691222 0.0074061  0.01139511 0.01163574 0.00566692 0.00595111 0.00526407 0.00950286 0.005981   0.00819923 0.00955143 0.00797353 0.00534454 0.00584186 0.00635766 0.01094336 0.0061458  0.00595777 0.00552576 0.00717889 0.00630777 0.00638684 0.00532795 0.00762854 0.0049459  0.00521798 0.00717612 0.00487429 0.01036329 0.00634849 0.0050281  0.00536267 0.00721442 0.00727658 0.01083935 0.00494099 0.00936501 0.00507627 0.00674449 0.00778107 0.01009667 0.00827001 0.00802507 0.00576248 0.00513447 0.00749465 0.00594952 0.00810472 0.0078014  0.00650818 0.00610562 0.00519589 0.01165387 0.00705192 0.00593278 0.0051177  0.00556096 0.00623612 0.00570221 0.0050585  0.00937408 0.01002024 0.00764876 0.00931215 0.0052498  0.0072768  0.00507297 0.00684297 0.00704253 0.00769305 0.00554235 0.00653434 0.00686565 0.00501002 0.00534688 0.00706847 0.00524405 0.0072306  0.00702322 0.0051707  0.00971155 0.01160217 0.00654877 0.00594136 0.00532688 0.00722179 0.0075609  0.00553834 0.01063566 0.0063183  0.00549259 0.00572814 0.00521925 0.00693241 0.00624964 0.00557572 0.00703045 0.0059693  0.00552781 0.00606126 0.00748567 0.0064479  0.00669152 0.00997542 0.00508958 0.00528058 0.00621599 0.00927606 0.00975575 0.00968885 0.00532255 0.00629419 0.0059159  0.01011413 0.00644866 0.00649829 0.00555653 0.00677232 0.01046819 0.00561395 0.0055129  0.00592757 0.00579468 0.00595809 0.0056423 ],linear,vector,Apps,20250107-00:52:00,20250107-005200,Apps,omnetpp.ini,,,,,TimeSyncUEUE,682654,0,#0,results,0,0
2,Apps-0-20250107-00:52:00-682654,TimeSyncUEUE.SwitchS3.gptp,"timeDelay:vector:crop(t1=5, t2=100)",[ 5.00747469  5.13170373  5.2564366   5.37992289  5.50945241  5.63172397  5.7564305   5.88044123  6.00698451  6.13030572  6.25517501  6.38607963  6.50607229  6.63114421  6.76043257  6.88130134  7.00582015  7.13167562  7.25733489  7.38176727  7.5096156   7.63589685  7.7554577   7.88185509  8.00704868  8.13012849  8.25665844  8.38048376  8.50637707  8.63269483  8.75564464  8.88201063  9.0107942   9.13267374  9.2565074   9.38242208  9.50967369  9.63117093  9.75604771  9.88068338 10.00516012 10.13512479 10.25710702 10.38259819 10.50522156 10.63504523 10.75535387 10.88244086 11.01158786 11.12998711 11.25561128 11.38055892 11.50585161 11.63177734 11.76124088 11.88076735 12.0064951  12.13135063 12.25575322 12.38246286 12.50483862 12.63012437 12.7563049  12.88518963 13.00638462 13.1309833  13.25496438 13.38069474 13.50572755 13.63059261 13.75988399 13.88256487 14.0065862  14.13044893 14.25543517 14.38031582 14.51175648 14.63143784 14.75706537 14.88078592 15.00648935 15.13261101 15.25974271 15.38035342 15.50954957 15.63669597 15.75522595 15.88606764 16.0054094  16.13151253 16.25538338 16.38083969 16.50528301 16.63256221 16.75684023 16.88109994 17.01149267 17.13174543 17.25646348 17.38222165 17.50566164 17.63456424 17.75997534 17.88102831 18.00663786 18.13110894 18.25530325 18.38255147 18.50556907 18.63288529 18.75552576 18.88271546 19.00740647 19.13200773 19.25779503 19.38020255 19.50504862 19.63033392 19.75721181 19.88670775 20.01034859 20.13257897 20.25761899 20.38522822 20.51023271 20.63039571 20.755193   20.88003604 21.00698817 21.13160575 21.25604583 21.38074135 21.50734947 21.63445012 21.76011168 21.88100961 22.00621557 22.13265132 22.25547364 22.3813129  22.50603293 22.63043405 22.75726495 22.88445558 23.00735253 23.13119659 23.25672801 23.38076986 23.50556805 23.6335524  23.75980078 23.88559082 24.00527662 24.13243359 24.25543035 24.38112752 24.5075912  24.63261509 24.75970894 24.88112335 25.00553376 25.13033116 25.2604867  25.38250771 25.50621968 25.63031639 25.75538324 25.88554504 26.01145779 26.13523692 26.25519891 26.38011409 26.50641437 26.63096833 26.75657732 26.88455999 27.00652196 27.13247505 27.25616146 27.38489513 27.50558956 27.63201909 27.75724907 27.88075275 28.00819251 28.13013032 28.25610062 28.38239876 28.50746654 28.63081087 28.75667274 28.88235542 29.00747444 29.13426563 29.25771906 29.38073578 29.50581334 29.6323633  29.75650508 29.88227777 30.00750666 30.13500106 30.26030662 30.38068739 30.51182226 30.63031795 30.75767809 30.88235221 31.0104494  31.13472225 31.25742815 31.38256986 31.50675116 31.6315258  31.76071013 31.88071759 32.01033553 32.13551084 32.25751523 32.38538937 32.50950156 32.63223654 32.75586299 32.88633108 33.00977773 33.13047159 33.25697003 33.38603318 33.50660503 33.63203558 33.75667072 33.88235694 34.01013308 34.13057216 34.25730392 34.38124318 34.50671583 34.63146164 34.75511209 34.88250235 35.00658488 35.13111272 35.2570416  35.3803277  35.50786495 35.6305386  35.75583608 35.880793   36.00583775 36.13023796 36.25621242 36.38458773 36.50652744 36.63589251 36.7563802  36.88002832 37.00989356 37.13536232 37.25613741 37.38095986 37.50980967 37.63007513 37.75645672 37.88001026 38.00761007 38.13058077 38.25515103 38.38162157 38.50707485 38.63188372 38.75704989 38.88053443 39.00537993 39.13114847 39.25547793 39.38157572 39.50520574 39.63269787 39.75651621 39.88219387 40.00981489 40.13196769 40.26063421 40.38488693 40.5076637  40.63461388 40.75526056 40.8857257  41.00491392 41.13094301 41.25619756 41.38465469 41.50547065 41.63114281 41.7551437  41.88111785 42.00982241 42.13572117 42.26019042 42.38580016 42.50571767 42.63120838 42.75980946 42.88471078 43.01010653 43.13063168 43.25523621 43.38095451 43.50528887 43.63579229 43.7599381  43.88034552 44.00683295 44.1346026  44.25692772 44.38175725 44.50598887 44.63127092 44.75609558 44.88218139 45.00750666 45.13471406 45.25550933 45.38008464 45.51091382 45.63081299 45.75749765 45.8818651  46.00796563 46.13603442 46.25491816 46.38114463 46.50767986 46.63529655 46.75496645 46.88210187 47.00585286 47.13159528 47.25999326 47.37989012 47.50508221 47.63054042 47.75643234 47.88187645 48.0109329  48.13479522 48.25983624 48.38598982 48.5055256  48.63293773 48.75524113 48.88002379 49.00927949 49.13190526 49.26002959 49.38205027 49.50652253 49.63081031 49.76075515 49.88747279],[0.00747469 0.00670373 0.0064366  0.00492289 0.00945241 0.00672397 0.0064305  0.00544123 0.00698451 0.00530572 0.00517501 0.01107963 0.00607229 0.00614421 0.01043257 0.00630134 0.00582015 0.00667562 0.00733489 0.00676727 0.0096156  0.01089685 0.0054577  0.00685509 0.00704868 0.00512849 0.00665844 0.00548376 0.00637707 0.00769483 0.00564464 0.00701063 0.0107942  0.00767374 0.0065074  0.00742208 0.00967369 0.00617093 0.00604771 0.00568338 0.00516012 0.01012479 0.00710702 0.00759819 0.00522156 0.01004523 0.00535387 0.00744086 0.01158786 0.00498711 0.00561128 0.00555892 0.00585161 0.00677734 0.01124088 0.00576735 0.0064951  0.00635063 0.00575322 0.00746286 0.00483862 0.00512437 0.0063049  0.01018963 0.00638462 0.0059833  0.00496438 0.00569474 0.00572755 0.00559261 0.00988399 0.00756487 0.0065862  0.00544893 0.00543517 0.00531582 0.01175648 0.00643784 0.00706537 0.00578592 0.00648935 0.00761101 0.00974271 0.00535342 0.00954957 0.01169597 0.00522595 0.01106764 0.0054094  0.00651253 0.00538338 0.00583969 0.00528301 0.00756221 0.00684023 0.00609994 0.01149267 0.00674543 0.00646348 0.00722165 0.00566164 0.00956424 0.00997534 0.00602831 0.00663786 0.00610894 0.00530325 0.00755147 0.00556907 0.00788529 0.00552576 0.00771546 0.00740647 0.00700773 0.00779503 0.00520255 0.00504862 0.00533392 0.00721181 0.01170775 0.01034859 0.00757897 0.00761899 0.01022822 0.01023271 0.00539571 0.005193   0.00503604 0.00698817 0.00660575 0.00604583 0.00574135 0.00734947 0.00945012 0.01011168 0.00600961 0.00621557 0.00765132 0.00547364 0.0063129  0.00603293 0.00543405 0.00726495 0.00945558 0.00735253 0.00619659 0.00672801 0.00576986 0.00556805 0.0085524  0.00980078 0.01059082 0.00527662 0.00743359 0.00543035 0.00612752 0.0075912  0.00761509 0.00970894 0.00612335 0.00553376 0.00533116 0.0104867  0.00750771 0.00621968 0.00531639 0.00538324 0.01054504 0.01145779 0.01023692 0.00519891 0.00511409 0.00641437 0.00596833 0.00657732 0.00955999 0.00652196 0.00747505 0.00616146 0.00989513 0.00558956 0.00701909 0.00724907 0.00575275 0.00819251 0.00513032 0.00610062 0.00739876 0.00746654 0.00581087 0.00667274 0.00735542 0.00747444 0.00926563 0.00771906 0.00573578 0.00581334 0.0073633  0.00650508 0.00727777 0.00750666 0.01000106 0.01030662 0.00568739 0.01182226 0.00531795 0.00767809 0.00735221 0.0104494  0.00972225 0.00742815 0.00756986 0.00675116 0.0065258  0.01071013 0.00571759 0.01033553 0.01051084 0.00751523 0.01038937 0.00950156 0.00723654 0.00586299 0.01133108 0.00977773 0.00547159 0.00697003 0.01103318 0.00660503 0.00703558 0.00667072 0.00735694 0.01013308 0.00557216 0.00730392 0.00624318 0.00671583 0.00646164 0.00511209 0.00750235 0.00658488 0.00611272 0.0070416  0.0053277  0.00786495 0.0055386  0.00583608 0.005793   0.00583775 0.00523796 0.00621242 0.00958773 0.00652744 0.01089251 0.0063802  0.00502832 0.00989356 0.01036232 0.00613741 0.00595986 0.00980967 0.00507513 0.00645672 0.00501026 0.00761007 0.00558077 0.00515103 0.00662157 0.00707485 0.00688372 0.00704989 0.00553443 0.00537993 0.00614847 0.00547793 0.00657572 0.00520574 0.00769787 0.00651621 0.00719387 0.00981489 0.00696769 0.01063421 0.00988693 0.0076637  0.00961388 0.00526056 0.0107257  0.00491392 0.00594301 0.00619756 0.00965469 0.00547065 0.00614281 0.0051437  0.00611785 0.00982241 0.01072117 0.01019042 0.01080016 0.00571767 0.00620838 0.00980946 0.00971078 0.01010653 0.00563168 0.00523621 0.00595451 0.00528887 0.01079229 0.0099381  0.00534552 0.00683295 0.0096026  0.00692772 0.00675725 0.00598887 0.00627092 0.00609558 0.00718139 0.00750666 0.00971406 0.00550933 0.00508464 0.01091382 0.00581299 0.00749765 0.0068651  0.00796563 0.01103442 0.00491816 0.00614463 0.00767986 0.01029655 0.00496645 0.00710187 0.00585286 0.00659528 0.00999326 0.00489012 0.00508221 0.00554042 0.00643234 0.00687645 0.0109329  0.00979522 0.00983624 0.01098982 0.0055256  0.00793773 0.00524113 0.00502379 0.00927949 0.00690526 0.01002959 0.00705027 0.00652253 0.00581031 0.01075515 0.01247279],linear,vector,Apps,20250107-00:52:00,20250107-005200,Apps,omnetpp.ini,,,,,TimeSyncUEUE,682654,0,#0,results,0,0
